,face_id,file_id,x,y,w,h,ex,ey,ra,rb,theta,Female,Glasses,Occluded,Age,Trustworthiness,Dominance,IQ,upsidedown,BW,Roll,Pitch,Yaw,Trustworthiness_raw,Dominance_raw,Age_raw,IQ_raw,Trustworthiness_num,Dominance_num,Age_num,IQ_num,split
16226,56503,image04809.jpg,157.0,60.0,218.0,218.0,253.011688232,138.450042725,123.057632446,87.3312225342,1.49455547333,1.0,0.0,0.0,3.45,0.671053,0.33084600000000003,5.0,0.0,0.0,0.05732137337327,-0.113953724503517,-0.186974704265594,"[6, 5, 6, 7, 6, 6, 4, 7, 6, 4, 7, 5, 1, 6, 5, 5, 5, 7, 5, 7, 4, 5, 2, 6, 3, 6, 5, 7, 6, 3, 7, 7, 7, 6, 4, 4, 3, 6, 5, 5, 3, 5, 3, 4, 6, 6, 7, 2, 3, 7, 2, 6, 5, 5, 5, 7, 4, 4, 6, 6, 5, 2, 4, 7, 7, 4, 6, 6, 3, 5, 5, 5, 4, 1, 6, 5]","[2, 3, 2, 3, 3, 2, 1, 6, 4, 1, 4, 4, 2, 5, 4, 5, 1, 1, 2, 5, 5, 6, 3, 3, 1, 3, 2, 6, 3, 3, 4, 1, 1, 4, 4, 3, 3, 2, 2, 3, 2, 2, 3, 7, 2, 5, 1, 3, 5, 7, 2, 1, 2, 4, 3, 2, 1, 4, 2, 2, 3, 2, 1, 2, 3, 3, 4]","[4, 3, 4, 4, 5, 3, 4, 4, 4, 3, 3, 5, 2, 3, 3, 2, 3, 3, 3, 4]","[4, 5, 5, 4, 4, 6, 3, 5, 7, 4, 5, 3, 6, 5, 5, 5, 7, 5, 7, 5, 5]",76,67,20,21,train
19203,59768,image18640.jpg,122.0,18.0,198.0,198.0,206.109100342,87.0375289917,109.20160675,77.4979171753,1.5557597875600002,0.0,0.0,0.0,3.75,0.33908,0.569444,3.714285714,0.0,1.0,0.11226911097764998,-0.4276235699653629,-0.281497210264206,"[6, 2, 3, 5, 2, 2, 5, 4, 3, 2, 1, 2, 4, 3, 2, 2, 4, 3, 2, 4, 2, 4, 2, 3, 1, 5, 1, 5, 4, 5, 2, 1, 3, 3, 1, 4, 2]","[4, 4, 5, 6, 3, 4, 4, 6, 6, 5, 5, 5, 2, 6, 5, 1, 4, 7, 5, 6, 7, 4, 5, 7, 5, 5, 3, 4, 6]","[3, 4, 3, 3, 3, 4, 4, 4, 4, 3, 5, 5, 4, 3, 4, 4]","[2, 2, 5, 4, 4, 6, 3, 2, 3, 4, 5, 3, 5, 4]",37,29,16,14,train
13164,53271,image54221.jpg,184.0,18.0,81.0,81.0,231.623977661,51.5118980408,47.775054931599996,33.904876709,-1.4941768646200002,1.0,0.0,0.0,3.6,0.412698,0.473333,3.846153846,0.0,0.0,0.19542010128498105,0.00288493139669299,0.301102101802826,"[3, 3, 3, 4, 2, 6, 4, 1, 5, 4, 4, 1, 6, 5, 3, 4, 6, 3, 5, 3, 3, 6, 6, 3, 2, 5, 4]","[3, 1, 7, 5, 7, 4, 2, 1, 3, 3, 6, 4, 6, 3, 3, 5, 4, 3, 1, 3, 2, 1, 3, 4, 5, 1, 6, 3, 3, 1, 6, 2, 7, 3, 1, 3, 1, 5]","[4, 4, 3, 3, 3, 4, 4, 4, 4, 3]","[4, 5, 5, 4, 4, 5, 4, 2, 4, 4, 2, 3, 4]",27,38,10,13,train
15724,55961,image02831.jpg,71.0,244.0,80.0,80.0,119.54823303200001,278.89666748,47.8358955383,33.9480552673,-1.46771466732,1.0,0.0,0.0,2.0,0.429825,0.408333,3.181818182,0.0,0.0,-0.0338941141963005,0.220515862107277,0.12662535905838,"[3, 4, 1, 3, 4, 7, 4, 4, 5, 3, 1, 3, 5, 4, 6, 3, 7, 2, 3, 6, 4, 4, 3, 5, 5, 4, 3, 4, 4]","[6, 2, 2, 3, 1, 5, 4, 1, 4, 2, 5, 2, 4, 3, 1, 2, 2, 3, 1, 7, 1, 2, 1, 1, 6]","[1, 4, 2, 1, 2, 3, 2, 1, 3, 1, 2, 2, 2, 2, 2]","[2, 5, 4, 2, 2, 3, 4, 2, 4, 3, 4]",29,25,15,11,train
19397,59983,image18989.jpg,112.0,195.0,52.0,52.0,137.584671021,211.86877441400003,30.828588485700003,21.878353118899998,-1.5232132673299998,1.0,0.0,0.0,3.0,0.426667,0.254902,3.68,0.0,1.0,-0.0321807824075222,-0.33491000533103904,-0.13689731061458602,"[3, 3, 6, 3, 3, 4, 1, 3, 3, 3, 3, 5, 3, 5, 4, 4, 4, 2, 4, 2, 3, 1, 5, 4, 3, 4, 4, 3, 5, 5, 1]","[6, 1, 1, 5, 1, 1, 3, 2, 2, 6, 3, 5, 2, 1, 5, 1, 5, 3, 1, 4, 2, 2, 2, 1, 1, 6, 2, 3, 3, 3, 2, 3]","[4, 2, 4, 4, 3, 2, 2, 3, 4, 3, 4, 2, 2, 3, 3, 3]","[1, 4, 4, 4, 4, 3, 4, 4, 5, 5, 3, 3, 5, 5, 3, 4, 3, 2, 4, 3, 4, 2, 5, 4, 4]",31,32,16,25,train
15429,55643,image01404.jpg,105.0,87.0,83.0,83.0,143.031921387,118.147743225,48.2781028748,34.2618789673,1.3661544323,0.0,0.0,0.0,3.5,0.447761,0.490909,4.277777778,0.0,1.0,0.20452603697776808,-0.325197905302048,-0.114149779081345,"[4, 4, 4, 5, 1, 5, 3, 4, 1, 7, 5, 5, 4, 4, 5, 2, 4, 4, 5, 5, 1, 2, 2, 7, 5, 3, 3, 2, 5, 5, 3, 3, 2, 3, 2, 5, 2, 2, 4, 2, 5, 4, 5, 5, 6, 4, 5, 5, 4, 3, 1, 6, 1, 3, 3, 3, 3, 3, 5, 5, 5, 4, 5, 2, 1, 4, 3]","[3, 3, 4, 3, 4, 5, 4, 4, 3, 3, 2, 3, 4, 2, 5, 2, 5, 4, 3, 4, 7, 5, 1, 6, 3, 2, 2, 3, 6, 5, 3, 6, 5, 3, 3, 4, 5, 4, 4, 3, 3, 5, 4, 6, 1, 4, 5, 3, 7, 4, 2, 6, 6, 7, 4]","[3, 4, 5, 5, 3, 3, 2, 3, 3, 4, 4, 3, 3, 2, 5, 3, 4, 6, 2, 3]","[6, 6, 4, 5, 3, 3, 3, 3, 3, 5, 6, 5, 4, 5, 4, 4, 4, 4]",67,55,20,18,train
19343,59917,image18882.jpg,785.0,119.0,88.0,88.0,837.266418457,155.138931274,53.030502319300005,37.6345481873,-1.5707962513,1.0,0.0,0.0,5.263157895,0.442308,0.616667,3.785714286,0.0,0.0,-0.009291763417422768,0.0041108182631433,0.558388352394104,"[4, 4, 3, 4, 1, 4, 5, 6, 4, 3, 3, 3, 3, 5, 5, 3, 3, 7, 3, 4, 4, 3, 1, 4, 2, 3, 4, 2, 2, 1, 5, 1, 3, 2, 2, 1, 1, 2, 1]","[5, 4, 6, 7, 1, 7, 3, 4, 1, 7, 7, 6, 6, 3, 3, 7, 7, 5, 7, 5, 5, 3, 6, 6, 4, 5, 1, 4, 7, 6, 2, 3, 4, 7, 6, 3, 3, 6, 5, 4]","[4, 6, 4, 4, 5, 5, 5, 6, 6, 6, 4, 5, 5, 6, 5, 6, 6, 5, 7]","[3, 4, 3, 5, 4, 5, 3, 4, 3, 3, 3, 3, 6, 4]",39,40,19,14,train
19672,60283,image19509.jpg,108.0,86.0,93.0,93.0,159.522506714,121.994003296,54.1405944824,38.4223556519,1.49282968044,1.0,0.0,0.0,3.0909090910000003,0.574074,0.318182,3.333333333,0.0,0.0,-0.0019021944608539304,-0.21541845798492398,0.27094674110412603,"[3, 2, 4, 6, 6, 4, 5, 4, 2, 6, 5, 5, 4, 4, 4, 5, 4, 7, 5, 6, 3, 2, 7, 6, 3, 3, 6, 7, 4, 2]","[3, 2, 2, 2, 1, 2, 3, 1, 5, 6, 4, 1, 2, 1, 5, 4, 2, 2, 2, 2, 2, 1, 1, 4, 4, 1, 4, 1]","[3, 3, 2, 4, 3, 3, 4, 2, 4, 4, 2]","[4, 3, 3, 4, 4, 3, 6, 2, 4, 3, 1, 1, 4, 4, 4, 4, 2, 4]",30,28,11,18,train
16620,56915,image06452.jpg,-3.0,172.0,247.0,247.0,144.1381073,253.66128540000003,132.701675415,94.17538452149999,-1.40654373169,1.0,0.0,0.0,2.352941176,0.460318,0.40625,3.833333333,0.0,0.0,-0.16343209147453305,-0.19298869371414198,0.260020703077316,"[2, 5, 5, 3, 3, 3, 6, 2, 5, 6, 6, 5, 5, 1, 4, 5, 3, 4, 3, 6, 7, 7, 3, 6, 5]","[2, 4, 1, 2, 1, 6, 1, 6, 4, 2, 1, 1, 5, 2, 5, 3, 2, 5, 2, 2, 1, 3, 3, 3]","[3, 2, 3, 4, 2, 3, 2, 1, 3, 2, 4, 1, 2, 1, 2, 3, 2]","[5, 4, 3, 5, 3, 5, 4, 2, 4, 4, 5, 2]",25,24,17,12,train
11563,51519,image41384.jpg,176.0,110.0,116.0,116.0,262.396636963,153.90843200700002,69.7490539551,49.4993286133,1.53533363342,1.0,0.0,0.0,3.538461538,0.558685,0.426768,4.583333333,0.0,0.0,0.0990537405014038,-0.0173002574592829,1.29842483997345,"[6, 4, 2, 3, 7, 5, 4, 4, 2, 7, 2, 3, 3, 7, 5, 4, 5, 2, 5, 2, 6, 7, 1, 4, 6, 3, 5, 4, 4, 6, 5, 5, 6, 3, 4, 3, 6, 2, 5, 3, 5, 7, 6, 4, 5, 6, 6, 5, 5, 4, 1, 3, 1, 4, 6, 3, 7, 5, 4, 3, 6, 4, 4, 5, 6, 2, 4, 5, 4, 6, 3]","[4, 5, 2, 3, 2, 1, 1, 3, 4, 2, 6, 1, 1, 1, 5, 6, 5, 4, 5, 3, 1, 4, 4, 4, 2, 5, 1, 4, 3, 6, 5, 3, 4, 4, 4, 5, 3, 5, 2, 1, 5, 4, 5, 5, 2, 7, 2, 5, 4, 3, 5, 3, 2, 2, 4, 5, 3, 4, 6, 4, 3, 3, 3, 4, 6, 2]","[4, 3, 3, 4, 4, 5, 3, 4, 3, 2, 4, 4, 3]","[4, 3, 6, 5, 6, 6, 6, 4, 4, 4, 4, 3]",71,66,13,12,train
19227,59793,image18691.jpg,182.0,204.0,112.0,112.0,235.108123779,242.83992004400002,63.934062957799995,45.3725585938,-1.53747534752,0.0,0.0,0.0,,0.492754,0.21875,3.0,0.0,1.0,-0.00603138143196702,-0.12156572192907301,0.07809644937515263,"[3, 7, 6, 2, 4, 6, 4, 5, 2, 2, 7, 5, 4, 5, 5, 4, 5, 7, 7, 6, 6, 6, 1, 2, 3, 3, 2, 6, 7, 5, 4, 4, 7]","[1, 2, 5, 2, 1, 2, 1, 2, 1, 1, 3, 2, 5, 1, 1, 5, 2, 2, 4, 1, 1, 2, 5, 3, 1, 1, 4, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1]","[1, 1, 1, 1, 4, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2]","[3, 3, 1, 4, 2, 2, 1, 1, 3, 5, 6, 3, 5]",33,41,17,13,train
1493,40886,image16356.jpg,401.0,238.0,553.0,553.0,613.221374512,458.49002075199996,311.54367065400004,221.09550476099997,-1.3522469997400002,1.0,0.0,0.0,3.529411765,0.616161,0.505464,4.222222222,0.0,0.0,-0.383140504360199,0.053144946694374084,-0.538386225700378,"[4, 1, 4, 3, 5, 7, 5, 5, 5, 3, 3, 7, 3, 3, 2, 5, 6, 2, 3, 6, 4, 2, 7, 5, 5, 3, 1, 6, 4, 6, 4, 3, 6, 7, 7, 7, 1, 5, 5, 5, 6, 6, 4, 7, 7, 1, 6, 2, 7, 5, 5, 5, 5, 4, 4, 7, 6, 5, 7, 7, 6, 6, 6, 6, 2, 3]","[3, 6, 3, 4, 6, 6, 5, 5, 6, 1, 3, 1, 6, 3, 3, 4, 6, 2, 1, 5, 7, 4, 2, 3, 6, 5, 5, 5, 3, 4, 2, 3, 5, 2, 5, 4, 2, 4, 6, 1, 2, 4, 4, 2, 6, 3, 4, 7, 6, 1, 5, 6, 7, 2, 4, 2, 5, 4, 7, 4, 4]","[3, 4, 3, 3, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4, 5, 3, 2]","[4, 4, 5, 3, 4, 5, 4, 5, 4]",66,61,17,9,train
16117,56387,image04415.jpg,33.0,58.0,163.0,163.0,117.01503753700001,118.079948425,93.1519775391,66.1078567505,-1.51103854179,0.0,0.0,0.0,3.176470588,0.342105,0.395833,4.1428571430000005,0.0,0.0,0.007826305925846102,-0.215892270207405,-0.14741075038909898,"[3, 1, 1, 3, 7, 6, 6, 4, 3, 2, 2, 2, 6, 2, 1, 5, 2, 3, 3, 5, 1, 4, 2, 3, 3, 3, 3, 4]","[4, 3, 3, 3, 7, 4, 2, 4, 2, 5, 2, 3, 1, 3, 4, 6, 5, 2, 3, 5]","[3, 4, 4, 4, 3, 2, 3, 3, 3, 4, 3, 4, 4, 4, 3, 2, 1]","[7, 5, 4, 3, 7, 3, 4, 5, 3, 2, 5, 2, 6, 5, 3, 4, 4, 5, 4, 3, 3]",28,20,17,21,train
16643,56938,image06555.jpg,73.0,86.0,195.0,195.0,167.773696899,156.690917969,107.952033997,76.61112213130002,1.56389987469,1.0,0.0,0.0,2.666666667,0.675926,0.440476,3.722222222,0.0,0.0,-0.036509070545435,-0.21055780351161998,-0.0572471953928471,"[6, 6, 5, 6, 6, 4, 4, 7, 5, 4, 6, 2, 2, 5, 4, 2, 5, 4, 6, 4, 4, 5]","[5, 3, 6, 4, 3, 5, 5, 6, 2, 1, 5, 2, 4, 1, 4, 4, 3, 2, 5, 5, 5, 6, 5, 3, 4, 1, 4, 3, 5, 3, 1, 5]","[3, 3, 3, 2, 3, 2, 2, 2, 3, 3, 3, 3]","[4, 2, 4, 2, 4, 4, 6, 5, 4, 2, 3, 3, 4, 6, 4, 2, 4, 4]",22,32,12,18,train
18658,59175,image14631.jpg,208.0,144.0,79.0,79.0,251.689422607,175.47811889599998,46.6961898804,33.1392288208,1.55466866493,1.0,0.0,0.0,4.833333333,0.577778,0.4130430000000001,4.125,0.0,0.0,-0.0461403839290142,0.0959093049168587,0.248941674828529,"[4, 4, 3, 5, 5, 5, 4, 1, 5, 6, 4, 5, 4, 5, 5, 3, 3, 5, 4, 5, 2, 3, 3, 5]","[3, 3, 3, 4, 2, 2, 3, 5, 3, 1, 3, 4, 3, 6, 3, 2, 5, 5, 4, 3, 5, 2, 1, 1, 5, 2, 3, 2, 5, 4, 3]","[6, 5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 5]","[6, 6, 4, 4, 2, 4, 5, 6, 1, 4, 5, 3, 3, 4, 3, 6]",24,31,12,16,train
17034,57372,image08436.jpg,30.0,128.0,225.0,225.0,126.682624817,203.519775391,121.829154968,86.4594039917,1.43170034885,1.0,0.0,0.0,3.0,0.509259,0.587302,3.35,0.0,0.0,0.18566203117370605,-0.269145846366882,-0.284144639968872,"[4, 6, 5, 5, 3, 2, 4, 4, 4, 3, 2, 3, 4, 4, 1, 5, 2, 4, 3, 7, 3, 1, 3, 2, 4, 1, 3, 5, 5]","[3, 7, 4, 4, 6, 5, 6, 5, 6, 4, 7, 5, 6, 1, 2, 4, 5, 5, 3, 7, 7, 3, 5, 4, 6, 6]","[2, 3, 3, 2, 3, 4, 3, 2, 4, 5, 2, 2, 3, 3, 3, 3, 2, 4, 3, 3, 4, 3, 3]","[2, 4, 5, 5, 2, 4, 4, 4, 6, 1, 3, 3, 1, 4, 2, 4, 3, 4, 3, 3]",29,26,23,20,train
17228,57600,image09637.jpg,220.0,57.0,620.0,620.0,539.5231933590001,237.716384888,343.421783447,243.718688965,-1.48907399178,0.0,0.0,0.0,1.666666667,0.639785,0.24603200000000006,3.6875,0.0,0.0,-0.137265890836716,-0.379386216402054,0.041797362267971004,"[3, 7, 6, 3, 5, 2, 1, 7, 2, 3, 4, 5, 6, 4, 7, 6, 6, 4, 3, 6, 7, 5, 5, 5, 3, 1, 5, 5, 7, 5, 5, 5, 7]","[6, 6, 2, 3, 2, 2, 1, 1, 3, 1, 1, 2, 3, 2, 1, 3, 1, 3, 1, 2, 1, 6, 1]","[1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 3]","[6, 4, 4, 2, 5, 5, 4, 2, 5, 3, 4, 4, 4, 3, 3, 1]",33,23,12,16,train
19117,59669,image18297.jpg,170.0,235.0,990.0,990.0,665.612670898,716.8624267580002,536.069335938,380.436309814,1.5462988615,0.0,0.0,0.0,5.5,0.46875,0.634921,4.916666667,0.0,1.0,0.0358675085008144,0.3735522925853729,0.0385816507041454,"[5, 4, 5, 3, 4, 4, 5, 3, 2, 3, 3, 3, 3, 1, 3, 3, 6, 4, 4, 1, 5, 5, 6, 1, 7, 1, 5, 2, 6, 3, 5, 4, 1, 5, 6]","[2, 2, 7, 3, 6, 7, 6, 5, 6, 6, 5, 5, 3, 5, 6, 4, 4, 6, 3, 7, 6, 4, 2, 3, 4, 2, 3, 7]","[6, 6, 5, 5, 5, 3, 6, 7, 5, 5, 6, 5, 5, 6, 7, 6, 6, 5]","[6, 7, 5, 4, 6, 6, 7, 5, 2, 4, 4, 3]",35,28,18,12,train
11750,51723,image42963.jpg,193.0,120.0,191.0,191.0,328.951507568,183.98989868200002,114.50735473600001,81.2632904053,1.32570230961,0.0,0.0,0.0,,,,,0.0,1.0,0.104601956903934,-0.204032078385353,1.40685760974884,"[3, 4, 2, 2, 4, 2, 3, 1, 3, 1, 2, 3, 2, 2, 4, 2, 3, 2, 4, 1, 2, 3, 3, 3, 1, 3, 5, 1, 2, 2, 2, 1, 4, 2, 6, 1, 3, 2, 3, 2, 4, 1, 3, 3, 1, 1, 2, 4, 1, 4, 1, 4, 3, 2, 2, 3, 3, 3, 3, 6, 1, 5, 5, 2, 6, 1, 3, 1, 3, 1, 4, 3, 3]","[7, 2, 5, 6, 5, 7, 4, 6, 6, 5, 7, 5, 6, 3, 5, 1, 6, 5, 6, 4, 5, 3, 1, 2, 7, 6, 6, 3, 6, 5, 6, 2, 4, 5, 2, 4, 2, 6, 6, 6, 6, 5, 2, 6, 7, 7, 1, 4, 6, 4, 1, 5, 2, 5, 7, 5, 6, 1, 5, 4, 6, 1, 6, 1, 3, 7, 6, 7, 2, 6, 6]","[1, 5, 4, 3, 3, 3, 3, 4, 3, 5, 3, 3, 4]","[5, 3, 4, 2, 2, 5, 3, 5, 5, 4]",73,71,13,10,train
16448,56737,image05605.jpg,329.0,280.0,336.0,336.0,519.302307129,412.558349609,193.73724365200002,137.490951538,1.42129254341,1.0,0.0,0.0,1.352941176,0.45,0.442308,4.294117647,0.0,0.0,0.176430225372314,0.0511469170451164,0.3696876764297489,"[6, 4, 5, 1, 6, 7, 2, 5, 3, 5, 4, 5, 1, 2, 6, 2, 7, 2, 1, 5, 2, 2, 4, 6, 1, 1, 6, 4, 3]","[2, 5, 2, 1, 2, 7, 6, 3, 6, 2, 7, 5, 1, 3, 5, 3, 4, 4, 2, 1, 6, 5, 4, 7, 2, 3, 2]","[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]","[5, 5, 2, 4, 5, 3, 6, 6, 5, 5, 5, 3, 3, 3, 5, 5, 3]",29,27,17,17,train
16986,57318,image08249.jpg,118.0,158.0,121.0,121.0,175.013763428,208.86239624,69.4879226685,49.3140106201,-1.40240621567,1.0,0.0,0.0,2.866666667,0.293651,0.576023,4.214285714,0.0,1.0,-0.14893473684787806,0.0793311595916748,-0.2542784512043,"[1, 1, 3, 2, 5, 1, 3, 1, 3, 4, 4, 4, 2, 3, 3, 2, 1, 3, 6, 5, 2, 6, 3, 4, 3, 3, 1, 2, 1, 2, 3, 1, 2, 3, 6, 2, 2, 3, 3, 1, 2, 5, 5, 1, 1, 3, 3, 4, 2, 4, 4, 3, 3, 3, 3, 1, 3, 5, 2, 1, 3, 1, 2]","[3, 6, 3, 7, 1, 5, 4, 5, 7, 4, 4, 3, 3, 5, 6, 2, 2, 5, 6, 5, 6, 3, 5, 1, 5, 6, 7, 5, 4, 4, 3, 3, 5, 4, 4, 3, 3, 7, 5, 3, 5, 4, 5, 4, 5, 7, 7, 6, 7, 3, 5, 5, 5, 3, 6, 1, 4]","[3, 3, 3, 2, 6, 2, 4, 3, 3, 2, 3, 2, 2, 2, 3]","[5, 5, 3, 4, 4, 5, 3, 1, 3, 6, 6, 5, 5, 4]",63,57,15,14,train
11832,51807,image43424.jpg,289.0,137.0,105.0,105.0,354.618896484,178.429412842,61.5264015198,43.663898468,-1.5053404569600002,1.0,0.0,0.0,2.928571429,,0.480392,2.75,0.0,0.0,-0.162936106324196,-0.156263202428818,0.651738882064819,"[2, 4, 3, 1, 1, 1, 1, 3, 4, 1, 4, 6, 4, 1, 1, 2, 3, 3, 7, 3, 4, 5, 2, 2, 3, 6, 2, 2, 1, 4, 3, 4, 2]","[1, 4, 2, 1, 2, 4, 5, 6, 4, 6, 2, 5, 3, 2, 1, 2, 4, 1, 6, 2, 5, 1, 3, 4, 4, 4]","[3, 2, 4, 2, 2, 2, 5, 2, 3, 2, 3, 4, 3, 4]","[3, 2, 3, 5, 1, 2, 3, 1, 3, 4, 2, 4]",33,26,14,12,train
17483,57874,image10382.jpg,335.0,463.0,203.0,203.0,416.855224609,535.97869873,121.427352905,86.1742553711,-1.5707962513,1.0,0.0,0.0,3.111111111,0.226667,0.5,3.833333333,0.0,0.0,-0.0434122048318386,-0.103739611804485,-0.585924029350281,"[1, 1, 1, 5, 1, 1, 5, 1, 5, 1, 1, 3, 1, 5, 1, 5, 4, 2, 2, 1, 3, 2, 2, 2, 4, 3, 4, 5, 5, 1, 1, 2]","[1, 4, 2, 5, 2, 2, 3, 4, 7, 3, 5, 4, 6, 5, 3, 3, 5, 1, 6, 2, 3]","[3, 2, 3, 2, 3, 4, 3, 3, 4, 3, 3, 3, 4, 2, 3, 3, 2, 6]","[3, 4, 3, 5, 3, 4, 5, 3, 4, 4, 3, 4, 3, 5, 4, 3, 5, 4]",32,21,18,18,train
15674,55908,image02562.jpg,275.0,230.0,115.0,115.0,338.825500488,268.93447876,67.8732757568,48.16812896729999,-1.32284152508,1.0,0.0,0.0,3.076923077,0.315789,0.65,3.958333333,0.0,0.0,-0.2424189746379849,-0.4266887903213499,0.08326648920774461,"[3, 3, 1, 5, 3, 2, 4, 2, 6, 2, 3, 2, 4, 2, 4, 2, 6, 4, 2, 3, 2, 5]","[5, 4, 4, 3, 7, 2, 5, 7, 5, 5, 3, 4, 7, 3, 5, 6, 5, 6, 6, 6, 2, 5, 3]","[2, 3, 2, 3, 4, 3, 2, 3, 3, 3, 3, 3, 2, 2, 4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4]","[2, 4, 5, 3, 2, 4, 5, 2, 6, 3, 4, 5, 5, 3, 3, 6, 4, 5, 4, 3, 4, 4, 6, 3]",22,23,26,24,train
19118,59670,image18298.jpg,205.0,123.0,154.0,154.0,290.41506958,178.273345947,89.6069412231,63.592025756800005,1.4801363945,0.0,0.0,0.0,3.454545455,0.369048,0.604167,4.666666667,0.0,0.0,0.0521647781133652,-0.143918052315712,0.261842489242554,"[1, 5, 2, 2, 5, 3, 3, 5, 3, 4, 4, 3, 2, 5, 2, 5, 3, 5, 5, 6, 4, 2, 4, 1, 6, 1]","[4, 6, 2, 4, 5, 1, 7, 4, 6, 7, 5, 5, 5, 5, 5, 4, 4, 6, 2, 5, 2, 3, 3, 5, 3, 4, 1, 4, 7]","[4, 3, 4, 4, 3, 4, 3, 2, 2, 3, 4, 4, 5, 3, 3, 4, 4, 2, 4, 4, 3, 4]","[4, 4, 2, 7, 4, 5, 7, 4, 5, 4, 5, 4, 6, 4, 5]",26,29,22,15,train
10105,49933,image25741.jpg,193.0,82.0,71.0,71.0,233.839706421,111.737098694,41.5696563721,29.5010471344,-1.5515679121,1.0,0.0,1.0,1.8,0.284314,0.351852,3.705882353,0.0,0.0,-0.13403002917766602,-0.0642809942364693,0.4399311542510991,"[3, 3, 3, 1, 4, 1, 6, 5, 1, 3, 4, 4, 2, 1, 3, 3, 4, 3, 4, 1]","[4, 2, 2, 1, 6, 2, 2, 6, 3, 5, 2, 1, 1, 4, 4]","[2, 1, 1, 2, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 4, 1, 2, 6, 1, 2]","[1, 3, 4, 2, 6, 7, 2, 4, 5, 2, 2, 4, 4, 4, 4, 4, 5]",20,15,20,17,train
15365,55575,image01198.jpg,29.0,97.0,411.0,411.0,242.273269653,237.35275268599997,220.81031799299998,156.704101562,1.54597866535,1.0,0.0,1.0,3.6,0.41358,0.364035,3.928571429,0.0,0.0,0.089792974293232,-0.33510634303092995,0.039704367518425,"[7, 1, 2, 5, 4, 4, 1, 1, 5, 3, 3, 1, 1, 3, 2, 6, 1, 2, 3, 4, 4, 4, 4, 2, 6, 3, 3, 6, 1, 5, 4, 4, 5, 4, 3, 4, 3, 4, 4, 3, 2, 3, 7, 4, 5, 5, 4, 5, 5, 4, 1, 2, 5, 1]","[7, 2, 4, 5, 5, 1, 7, 4, 4, 2, 1, 5, 6, 5, 1, 1, 6, 2, 6, 3, 2, 1, 1, 2, 2, 3, 2, 4, 3, 2, 1, 1, 3, 4, 1, 4, 2, 1, 1, 3, 1, 1, 1, 4, 3, 4, 5, 1, 3, 4, 3, 4, 3, 1, 5, 1, 4, 6, 6, 5, 4, 1, 1, 3, 2, 5, 2, 5, 5, 5, 6, 3, 2, 1, 6, 6]","[4, 3, 3, 3, 3, 3, 5, 5, 4, 3]","[4, 4, 3, 3, 4, 6, 4, 5, 5, 4, 4, 2, 3, 4]",54,76,10,14,train
15586,55812,image02145.jpg,155.0,144.0,431.0,431.0,406.22326660199997,307.838775635,235.849182129,167.376846313,1.5241634845700005,1.0,0.0,0.0,3.133333333,0.372549,0.561403,4.5,0.0,0.0,-0.0345347225666046,-0.158663421869278,0.459952116012573,"[2, 2, 5, 2, 2, 5, 6, 3, 2, 2, 3, 2, 3, 6, 3, 5, 2, 5, 3, 1, 7, 2, 2, 5, 5, 1, 3, 4, 4, 6]","[1, 4, 1, 3, 6, 6, 3, 4, 5, 5, 5, 6, 4, 7, 5, 7, 6, 6, 6, 3, 7, 5, 3, 7, 6, 3, 6, 6, 3, 5, 5]","[3, 3, 3, 4, 2, 3, 3, 3, 3, 4, 5, 3, 2, 3, 3]","[4, 4, 4, 5, 5, 3, 7, 3, 5, 6, 4, 5, 3, 3, 5, 4, 4, 7]",30,31,15,18,train
18034,58483,image12934.jpg,284.0,120.0,165.0,165.0,370.622039795,185.679138184,97.604850769,69.2679595947,-1.44219958782,1.0,0.0,0.0,1.133333333,0.615942,0.266667,3.444444444,0.0,0.0,-0.08860361576080318,-0.009056186303496359,-0.06629540026187901,"[5, 3, 5, 4, 4, 2, 5, 6, 7, 3, 7, 5, 6, 6, 3, 1, 6, 2, 2, 3, 7, 1, 6, 4, 1, 2, 6, 6]","[1, 1, 4, 7, 2, 1, 1, 4, 2, 3, 3, 1, 1, 7, 1, 6, 3, 1, 1, 1, 1, 3, 1, 6, 1, 3, 3]","[1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 3, 3, 2, 4, 3, 5, 5, 3, 3, 1, 2, 4, 3, 5, 4, 4, 3]",28,27,15,18,train
